ParticipantID,Condition,PressedKey,TrialTime,StampedTime
RH,Left,left,354.978116035,354.977838993
RH,Left,right,356.898144007,356.897886992
RH,Left,right,356.898286104,356.898164988
RH,Left,left,358.273920059,358.267292023
RH,Left,right,359.594290972,359.594014168
RH,Left,left,360.770153046,360.769950151
RH,Left,left,360.770293951,360.77017498
RH,Left,right,362.898328066,362.898096085
RH,Left,right,362.898470163,362.898350954
RH,Left,left,364.354306936,364.354076147
RH,Left,left,364.354449987,364.354329109
RH,Left,right,366.010452986,366.010210991
RH,Left,right,366.010595083,366.010476112
RH,Left,left,367.002369165,367.002148151
RH,Left,left,367.002509117,367.002392054
RH,Left,right,368.786540031,368.786303043
RH,Left,right,368.786680937,368.786561966
RH,Left,left,372.514718056,372.514436007
RH,Left,left,372.514858961,372.51473999
RH,Left,right,374.762752056,374.762470961
RH,Left,left,376.722815037,376.722520113
RH,Left,right,379.746963978,379.746670961
RH,Right,right,402.875690937,402.875398159
RH,Right,left,404.714252949,404.701982975
RH,Right,right,408.291813135,408.29152298
RH,Right,left,410.443809986,410.443572998
RH,Right,left,410.44395113,410.443832159
RH,Right,right,414.868030071,414.867747068
RH,Right,left,416.620790958,416.600799084
RH,Right,right,418.564061165,418.563802958
RH,Right,left,420.324108124,420.323829174
RH,Right,right,421.580028057,421.579786062
RH,Right,left,422.740178108,422.739901066
RH,Right,right,424.772214174,424.7719841
RH,Right,right,424.772356033,424.772237062
RH,Right,left,426.468311071,426.468034983
RH,Right,right,430.380480051,430.380197048
RH,Right,left,434.980677128,434.980380058
RH,Right,right,436.99666214,436.996381998
RH,Right,left,458.385401011,458.362560987
RH,Right,right,460.117297173,460.117045164
RH,Right,left,461.445219994,461.445019007
RH,Right,left,461.445361137,461.445240974
RH,Right,right,464.66950798,464.669270039
RH,Right,right,464.669650078,464.669530153
RH,Right,left,466.357409,466.357161045
RH,Right,right,469.085690975,469.085391045
RH,Right,left,474.093867064,474.093580961
RH,Right,right,478.837962151,478.837676048
RH,Right,left,479.98982811,479.989581108
RH,Right,right,482.461982965,482.461748123
RH,Right,right,482.462124109,482.462005138
RH,Right,left,483.502057076,483.501778126
RH,Right,right,487.694196939,487.69391799
RH,Right,left,489.694232941,489.693959951
RH,Right,right,491.742154121,491.741945028
RH,Right,right,491.742294073,491.742176056
RH,Right,left,493.334376097,493.334089994
RH,Left,f1,515.680063009,515.657323122
RH,Left,right,515.830995083,515.830752134
RH,Left,left,517.126960039,517.126759052
RH,Left,left,517.127099037,517.126981974
RH,Left,right,518.510961056,518.510763168
RH,Left,right,518.511101007,518.51098299
RH,Left,left,520.119143963,520.118868113
RH,Left,right,522.383288145,522.383005142
RH,Left,left,523.615215063,523.614949942
RH,Left,right,524.671221972,524.670976162
RH,Left,left,526.191267014,526.191039085
RH,Left,left,526.191408157,526.191288948
RH,Left,right,528.359398127,528.359112978
RH,Left,left,529.831398964,529.831144094
RH,Left,right,531.583544016,531.583259106
RH,Left,left,532.607458115,532.607236147
RH,Left,left,532.607598066,532.607480049
RH,Left,right,534.207481146,534.207268
RH,Left,right,534.207622051,534.207502127
RH,Left,left,535.759631157,535.759354115
RH,Left,right,540.111771107,540.111530066
RH,Left,right,540.111912966,540.111793041
RH,Left,left,544.919996977,544.919708967
RH,Left,right,546.912023067,546.911744118
RH,Left,left,548.255949974,548.255700111
RH,Left,right,550.151998997,550.151771069
RH,Left,right,550.152138948,550.15202117
