ParticipantID,Condition,PressedKey,TrialTime,StampedTime
MS,Right,right,24.1387979984,24.1385960579
MS,Right,right,24.1389389038,24.1388199329
MS,Right,left,25.5788788795,25.5786349773
MS,Right,space,27.3469390869,27.3466930389
MS,Right,left,29.7070040703,29.7067570686
MS,Right,space,32.3630299568,32.3628339767
MS,Right,space,32.3631699085,32.3630509377
MS,Right,right,35.6591999531,35.6589519978
MS,Right,space,37.6191959381,37.6189990044
MS,Right,space,37.6193358898,37.6192169189
MS,Right,left,44.531457901,44.5312519073
MS,Right,left,44.5315990448,44.5314800739
MS,Right,right,47.0195000172,47.019299984
MS,Right,right,47.0196399689,47.019520998
MS,Right,left,48.8115019798,48.8113059998
MS,Right,left,48.8116409779,48.8115229607
MS,Right,right,52.0917990208,52.0915369987
MS,Right,right,54.1317880154,54.1315419674
MS,Right,left,56.2758460045,56.2755999565
MS,Right,right,58.6118299961,58.6116321087
MS,Right,right,58.6119709015,58.6118509769
MS,Left,right,2.18256211281,2.18232011795
MS,Left,right,2.18270421028,2.18258404732
MS,Left,left,3.29437708855,3.29418420792
MS,Left,left,3.29451918602,3.29439902306
MS,Left,space,6.04650616646,6.04630017281
MS,Left,space,6.04666113853,6.04653000832
MS,Left,left,7.08648705482,7.08629417419
MS,Left,left,7.08662819862,7.08650898933
MS,Left,right,8.55853319168,8.55833911896
MS,Left,right,8.55867409706,8.55855512619
MS,Left,space,11.7266721725,11.7264699936
MS,Left,space,11.7268140316,11.7266941071
MS,Left,left,14.5188071728,14.5185570717
MS,Left,left,19.158932209,19.158727169
MS,Left,left,19.1590740681,19.1589541435
MS,Left,right,21.7909619808,21.7907650471
MS,Left,right,21.7911031246,21.7909832001
MS,Left,left,25.5510971546,25.550894022
MS,Left,left,25.5512390137,25.5511190891
MS,Left,space,27.8872611523,27.8870100975
MS,Left,left,30.5113341808,30.5110809803
MS,Left,left,34.9594681263,34.9592151642
MS,Left,right,37.9194951057,37.9192841053
MS,Left,right,37.9196360111,37.9195160866
MS,Left,left,40.8636240959,40.8633720875
MS,Left,space,42.655673027,42.6554281712
MS,Left,left,44.1197140217,44.1194691658
MS,Left,right,46.359760046,46.3595120907
MS,Left,right,49.5758399963,49.5756351948
MS,Left,right,49.5759811401,49.5758612156
MS,Left,left,50.5998680592,50.599624157
MS,Left,right,51.8879270554,51.8876841068
MS,Left,left,56.3041040897,56.303850174
MS,Right,left,0.970603942871,0.970360040665
MS,Right,left,0.970747947693,0.970627069473
MS,Right,right,2.74653792381,2.74628901482
MS,Right,left,5.65867304802,5.65841794014
MS,Right,right,6.81065201759,6.81040906906
MS,Right,left,10.0988550186,10.0985870361
MS,Right,space,11.6347339153,11.6345360279
MS,Right,space,11.6348750591,11.6347548962
MS,Right,left,15.2829449177,15.2826919556
MS,Right,right,17.4109909534,17.4107429981
MS,Right,left,19.3790850639,19.3788380623
MS,Right,space,20.8510780334,20.8508338928
MS,Right,right,22.8751869202,22.8749399185
MS,Right,space,25.1392478943,25.138999939
MS,Right,left,28.3153848648,28.3151290417
MS,Right,right,31.1714589596,31.1712059975
MS,Right,right,34.0035159588,34.003264904
MS,Right,space,36.1395890713,36.1393408775
MS,Right,left,40.8517839909,40.8515160084
MS,Right,right,42.4437360764,42.4434909821
MS,Right,space,55.5401668549,55.5399429798
MS,Right,space,55.540309906,55.5401890278
MS,Left,right,1.58279109001,1.58253908157
MS,Left,right,1.58293414116,1.58281302452
MS,Left,left,4.29478502274,4.29453206062
MS,Left,space,5.68676400185,5.68651604652
MS,Left,right,10.0869729519,10.0867130756
MS,Left,left,12.2789759636,12.2787280083
MS,Left,right,13.8150150776,13.8147690296
MS,Left,left,15.4150929451,15.4148480892
MS,Left,left,18.0151171684,18.0149149895
MS,Left,left,18.0152580738,18.0151381493
MS,Left,space,19.9752690792,19.9750139713
MS,Left,space,24.5113320351,24.5111260414
MS,Left,space,24.5114731789,24.5113530159
MS,Left,right,28.751458168,28.7512521744
MS,Left,right,28.7516000271,28.7514801025
MS,Left,left,30.1275420189,30.1272981167
MS,Left,right,32.1195220947,32.1193270683
MS,Left,right,32.1196630001,32.1195430756
MS,Left,left,33.3035840988,33.3033411503
MS,Left,right,34.7996780872,34.7994339466
MS,Left,left,38.4797439575,38.479539156
MS,Left,left,38.4798851013,38.4797661304
MS,Left,right,44.7519450188,44.7517380714
MS,Left,right,44.7520861626,44.7519669533
MS,Left,left,46.4400110245,46.4397630692
MS,Left,right,47.9520010948,47.9518079758
MS,Left,right,47.9521429539,47.9520230293
MS,Left,left,49.1921010017,49.191890955
MS,Left,left,49.1922430992,49.1921231747
MS,Left,space,50.7920629978,50.7918670177
MS,Left,space,50.7922041416,50.792083025
MS,Left,left,52.1761801243,52.1759359837
MS,Left,right,53.4641971588,53.4639539719
MS,Left,left,55.0162601471,55.0160169601
MS,Left,right,56.8722939491,56.8720970154
MS,Left,right,56.8724350929,56.8723161221
MS,Left,left,59.1764271259,59.1761791706
