ParticipantID,Condition,PressedKey,TrialTime,StampedTime
RH,Left,space,0.88908290863,0.888794898987
RH,Left,left,2.97687506676,2.97668004036
RH,Left,left,2.97701597214,2.97689700127
RH,Left,right,4.28094911575,4.28070902824
RH,Left,left,5.76902198792,5.76877903938
RH,Left,right,7.65716791153,7.65691590309
RH,Left,right,7.657310009,7.65719103813
RH,Left,left,11.6012239456,11.6009800434
RH,Left,right,12.9852440357,12.9850049019
RH,Left,left,14.5852270126,14.5850360394
RH,Left,left,14.5853669643,14.5852479935
RH,Left,right,17.8813340664,17.8811399937
RH,Left,right,17.8814740181,17.8813550472
RH,Left,space,21.1374619007,21.1372659206
RH,Left,space,21.1376020908,21.1374840736
RH,Left,left,22.0815370083,22.0812969208
RH,Left,right,23.0335259438,23.03332901
RH,Left,right,23.0336658955,23.0335481167
RH,Left,left,24.225481987,24.2252891064
RH,Left,left,24.2256219387,24.2255029678
RH,Left,right,26.3616499901,26.3614048958
RH,Left,left,27.985640049,27.9854459763
RH,Left,left,27.985779047,27.9856610298
RH,Left,space,30.7457840443,30.7455790043
RH,Left,space,30.7459509373,30.7458050251
RH,Left,left,33.8579530716,33.8577070236
RH,Left,right,34.7379219532,34.737680912
RH,Left,left,37.7541849613,37.7538859844
RH,Left,right,40.4820599556,40.4818611145
RH,Left,right,40.4821999073,40.4820809364
RH,Left,left,43.8581910133,43.8579440117
RH,Left,right,46.1782839298,46.1780400276
RH,Left,space,49.6423869133,49.642138958
RH,Left,left,50.4664239883,50.4661729336
RH,Left,right,51.7943980694,51.7941560745
RH,Left,space,55.4265339375,55.4263339043
RH,Left,space,55.4266738892,55.4265549183
RH,Left,left,56.8665559292,56.8663139343
RH,Left,right,57.8985319138,57.8983390331
RH,Left,right,57.8986709118,57.8985528946
RH,Left,left,59.9706521034,59.9704101086
RH,Right,space,1.98907208443,1.98878622055
RH,Right,right,3.14896607399,3.14874911308
RH,Right,right,3.1491060257,3.1489880085
RH,Right,space,6.53313803673,6.53287506104
RH,Right,left,7.14900112152,7.14880418777
RH,Right,left,7.14914107323,7.14902210236
RH,Right,space,8.13312101364,8.13287305832
RH,Right,right,10.3732461929,10.3729929924
RH,Right,left,11.3411221504,11.3409240246
RH,Right,left,11.3412621021,11.3411440849
RH,Right,right,15.1813621521,15.1811060905
RH,Right,left,16.9335150719,16.9332621098
RH,Right,left,16.9336571693,16.9335381985
RH,Right,right,18.7013881207,18.7011911869
RH,Right,right,18.7015280724,18.7014100552
RH,Right,left,21.7255702019,21.7253260612
RH,Right,right,22.6775631905,22.6773221493
RH,Right,left,25.5976099968,25.5974161625
RH,Right,left,25.5977501869,25.597631216
RH,Right,space,25.9735331535,25.9733412266
RH,Right,space,25.9736731052,25.973555088
RH,Right,left,26.9576342106,26.9574391842
RH,Right,left,26.9577741623,26.9576551914
RH,Right,space,27.5897021294,27.5894620419
RH,Right,right,31.1898281574,31.1895821095
RH,Right,left,33.8219890594,33.8217232227
RH,Right,space,35.1579530239,35.1577000618
RH,Right,right,36.18196702,36.1817271709
RH,Right,space,37.4220352173,37.4217910767
RH,Right,left,38.0860249996,38.0857870579
RH,Right,right,39.4700701237,39.4698312283
RH,Right,space,41.4380531311,41.4378631115
RH,Right,space,41.4381921291,41.4380741119
RH,Right,left,44.9182510376,44.9180099964
RH,Right,right,47.4144380093,47.4141871929
RH,Right,right,47.4145801067,47.4144611359
RH,Right,left,48.9183540344,48.9181120396
RH,Right,space,50.3744502068,50.3742082119
RH,Right,right,51.8703742027,51.8701841831
RH,Right,right,51.8705141544,51.8703951836
RH,Right,space,53.1503901482,53.1502020359
RH,Right,space,53.1505300999,53.1504120827
RH,Right,left,53.7424871922,53.7422480583
RH,Right,space,55.1504561901,55.1502671242
RH,Right,space,55.1505961418,55.1504771709
