ParticipantID,Condition,PressedKey,TrialTime,StampedTime
MS,Left,left,21.4692621231,21.4691429138
MS,Left,right,23.4211750031,23.4209809303
MS,Left,right,23.4213159084,23.4211969376
MS,Left,left,26.0292499065,26.0290501118
MS,Left,left,26.0293929577,26.0292730331
MS,Left,right,28.7173640728,28.7171199322
MS,Left,space,30.1974439621,30.1971969604
MS,Left,left,33.9735450745,33.9732999802
MS,Left,right,36.2215659618,36.2213709354
MS,Left,right,36.2217071056,36.2215869427
MS,Left,left,38.0455839634,38.0453870296
MS,Left,left,38.0457251072,38.0456058979
MS,Left,right,40.1577138901,40.1575009823
MS,Left,right,40.1578578949,40.157736063
MS,Left,space,42.9498100281,42.9495639801
MS,Left,left,45.0938160419,45.0936191082
MS,Left,left,45.093957901,45.0938370228
MS,Left,right,47.3179450035,47.3177030087
MS,Left,left,49.4860479832,49.4858000278
MS,Left,right,52.1260650158,52.1258239746
MS,Left,left,53.3180680275,53.3178749084
MS,Left,left,53.3182110786,53.3180890083
MS,Left,right,54.8621890545,54.8619470596
MS,Left,space,57.50218606,57.5019900799
MS,Left,space,57.5023269653,57.5022070408
MS,Left,left,59.6223170757,59.6220719814
MS,Right,left,1.96872115135,1.96842503548
MS,Right,right,4.27257609367,4.27233099937
MS,Right,left,5.38460493088,5.38435506821
MS,Right,space,6.80878996849,6.80852103233
MS,Right,right,8.67276716232,8.67250108719
MS,Right,space,11.0807750225,11.0805490017
MS,Right,space,11.08091712,11.080796957
MS,Right,left,12.2247669697,12.2245759964
MS,Right,left,12.2249090672,12.2247891426
MS,Right,right,14.7529950142,14.7527451515
MS,Right,left,17.4730260372,17.4727790356
MS,Right,right,20.5131630898,20.5129010677
MS,Right,space,23.8811790943,23.8809320927
MS,Right,left,25.0331909657,25.0329480171
MS,Right,space,27.5452489853,27.545055151
MS,Right,space,27.5453929901,27.5452699661
MS,Right,right,30.3053719997,30.3051731586
MS,Right,right,30.3055131435,30.3053939342
MS,Right,right,33.4574961662,33.4572510719
MS,Right,left,34.8015370369,34.801295042
MS,Right,space,39.5057351589,39.5054850578
MS,Right,right,41.0977101326,41.0974900723
MS,Right,right,41.0978529453,41.0977320671
MS,Right,right,46.7618310452,46.761631012
MS,Right,right,46.7619731426,46.7618529797
MS,Right,right,50.8980369568,50.8978149891
MS,Right,right,50.8981800079,50.8980600834
MS,Right,left,55.1301519871,55.1298949718
MS,Right,left,58.4182400703,58.4179971218
MS,Right,right,0.0325949192047,0.00514006614685
MS,Right,left,1.14007496834,1.13981294632
MS,Right,right,4.38003396988,4.3798289299
MS,Right,right,4.38017487526,4.38005590439
MS,Right,right,7.25217294693,7.25195097923
MS,Right,right,7.25231385231,7.25219488144
MS,Right,left,8.23617386818,8.23592805862
MS,Right,left,10.5963048935,10.596075058
MS,Right,left,10.596446991,10.5963270664
MS,Right,right,12.5803508759,12.5801038742
MS,Right,left,14.8283979893,14.8281509876
MS,Right,right,16.7725019455,16.772258997
MS,Right,space,18.9004478455,18.9002509117
MS,Right,space,18.9005880356,18.9004690647
MS,Right,left,20.1004488468,20.1002550125
MS,Right,left,20.1005899906,20.1004710197
MS,Right,space,23.3326768875,23.3324329853
MS,Right,left,25.8767008781,25.876459837
MS,Right,right,30.2129809856,30.2127389908
MS,Right,right,30.2131240368,30.2130038738
MS,Right,left,32.1489329338,32.1487140656
MS,Right,left,32.1490738392,32.1489548683
MS,Right,space,34.4129879475,34.4127340317
MS,Right,left,37.1170859337,37.1168239117
MS,Right,space,40.0292348862,40.0289559364
MS,Right,right,41.3171198368,41.316920042
MS,Right,right,41.3172669411,41.3171470165
MS,Right,space,44.373292923,44.3730349541
MS,Right,space,47.1814098358,47.1811640263
MS,Right,left,49.0693869591,49.0691459179
MS,Right,space,51.453471899,51.4532589912
MS,Right,space,51.4536130428,51.4534928799
MS,Right,right,53.0294749737,53.0292799473
MS,Right,right,53.0296168327,53.0294978619
MS,Right,left,55.1656639576,55.1654179096
MS,Right,space,57.9496469498,57.9494428635
MS,Right,space,57.9497869015,57.9496679306
MS,Left,space,1.53645896912,1.53621411324
MS,Left,space,1.53660011292,1.53648209572
MS,Left,left,4.15246105194,4.15223503113
MS,Left,left,4.152602911,4.15248298645
MS,Left,right,5.6725320816,5.67226696014
MS,Left,left,7.04855799675,7.04829311371
MS,Left,right,9.16065001488,9.16038703918
MS,Left,left,11.3047978878,11.3044989109
MS,Left,right,13.9367260933,13.9364829063
MS,Left,space,15.1127400398,15.1124939919
MS,Left,right,16.6248660088,16.6246089935
MS,Left,left,17.8327569962,17.8325510025
MS,Left,left,17.8328990936,17.8327789307
MS,Left,left,21.2490100861,21.248773098
MS,Left,left,21.2491519451,21.2490320206
MS,Left,right,22.3690059185,22.3687551022
MS,Left,left,26.5052819252,26.5049929619
MS,Left,right,28.9051370621,28.9049379826
MS,Left,right,28.9052779675,28.9051589966
MS,Left,space,30.297164917,30.2969660759
MS,Left,space,30.2973060608,30.2971858978
MS,Left,left,31.864989996,31.8647379875
MS,Left,right,32.7131841183,32.7129929066
MS,Left,right,32.7133250237,32.7132050991
MS,Left,space,36.1213281155,36.121131897
MS,Left,space,36.1214699745,36.12135005
MS,Left,right,37.057379961,37.0571370125
MS,Left,left,38.5374491215,38.537209034
MS,Left,right,40.5296320915,40.5293600559
MS,Left,space,44.6015920639,44.6013870239
MS,Left,space,44.6017329693,44.6016130447
MS,Left,space,52.8339300156,52.8337039948
MS,Left,space,52.8340709209,52.8339519501
MS,Left,left,53.8818221092,53.8816270828
MS,Left,left,53.8819630146,53.8818430901
MS,Left,right,55.2658960819,55.2656960487
MS,Left,right,55.2660369873,55.2659180164
MS,Left,right,58.226099968,58.225851059
MS,Left,left,59.3620319366,59.361839056
MS,Left,left,59.3621730804,59.3620529175
MS,Left,left,3.7326169014,3.73236894608
MS,Left,left,3.73275899887,3.73263907433
MS,Left,space,4.18047904968,4.18023705482
MS,Left,right,4.71637988091,4.71618890762
MS,Left,right,4.71652007103,4.71640086174
MS,Left,left,5.82049298286,5.82025194168
MS,Left,space,8.22052788734,8.22033190727
MS,Left,space,8.22066903114,8.22054886818
MS,Left,right,9.98066592216,9.98041892052
MS,Left,left,11.1966838837,11.1964428425
MS,Left,right,12.9727249146,12.9724850655
MS,Left,space,16.3568458557,16.3566029072
MS,Left,space,17.8047850132,17.8045940399
MS,Left,space,17.8049259186,17.804805994
MS,Left,space,20.6450409889,20.6447789669
MS,Left,left,21.9649779797,21.9647359848
MS,Left,right,24.2051069736,24.204859972
MS,Left,space,25.1891088486,25.1888699532
MS,Left,left,27.9331839085,27.9329428673
MS,Left,right,29.1732270718,29.1729860306
MS,Left,left,30.9572219849,30.9570250511
MS,Left,left,30.9573628902,30.9572429657
MS,Left,right,32.8373110294,32.8370690346
MS,Left,space,35.4533669949,35.4531760216
MS,Left,space,35.4535088539,35.4533889294
MS,Left,left,38.2775709629,38.2773249149
MS,Left,right,40.1095340252,40.1093358994
MS,Left,right,40.1096749306,40.1095559597
MS,Left,left,44.6616680622,44.6614730358
MS,Left,left,44.6618089676,44.661689043
MS,Left,left,47.5497360229,47.5495419502
MS,Left,left,47.5498769283,47.5497570038
MS,Left,right,50.4620099068,50.4617478848
MS,Left,left,51.9259169102,51.9256739616
MS,Left,space,53.429913044,53.4297208786
MS,Left,space,53.4300539494,53.4299340248
MS,Left,left,54.7419469357,54.741756916
MS,Left,left,54.7420890331,54.7419688702
MS,Left,right,56.8220710754,56.8218288422
MS,Left,left,58.9260690212,58.9258768559
MS,Left,left,58.9262099266,58.9260900021
MS,Right,left,1.24059796333,1.24030685425
MS,Right,right,5.36045789719,5.36025881767
MS,Right,right,5.36059784889,5.3604798317
MS,Right,left,7.6724820137,7.67228794098
MS,Right,left,7.67262196541,7.67250299454
MS,Right,space,8.7045109272,8.70431900024
MS,Right,space,8.70465183258,8.70453190804
MS,Right,right,9.79261898994,9.79236888885
MS,Right,left,11.1765999794,11.176407814
MS,Right,left,11.1767399311,11.1766219139
MS,Right,right,12.9206290245,12.9204378128
MS,Right,right,12.9207699299,12.9206500053
MS,Right,left,14.5207548141,14.5205149651
MS,Right,right,15.8167979717,15.8165550232
MS,Right,space,17.2808799744,17.2806389332
MS,Right,left,18.6008849144,18.6006448269
MS,Right,space,20.5849559307,20.5847120285
MS,Right,right,22.3929419518,22.3927488327
MS,Right,right,22.3930819035,22.3929629326
MS,Right,left,24.5209929943,24.520802021
MS,Right,left,24.521132946,24.5210139751
MS,Right,right,26.21707201,26.2168738842
MS,Right,right,26.2172129154,26.2170929909
MS,Right,left,29.3051688671,29.3049759865
MS,Right,left,29.3053088188,29.3051898479
MS,Right,space,31.097317934,31.0970938206
MS,Right,space,31.0974609852,31.0973408222
MS,Right,right,33.3293449879,33.3291018009
MS,Right,left,34.9613039494,34.9611129761
MS,Right,left,34.9614448547,34.9613258839
MS,Right,right,36.9133679867,36.9131770134
MS,Right,right,36.9135079384,36.9133889675
MS,Right,left,39.2175400257,39.2173008919
MS,Right,right,42.5615999699,42.5613889694
MS,Right,right,42.5617408752,42.5616219044
MS,Right,space,45.1057038307,45.1054599285
MS,Right,left,47.3218069077,47.3215658665
MS,Right,space,49.1537678242,49.1535778046
MS,Right,space,49.153908968,49.153788805
MS,Right,right,52.8819799423,52.8817358017
MS,Right,left,53.7059309483,53.7056918144
MS,Right,space,54.881994009,54.8817548752
MS,Right,right,56.8580839634,56.8578429222
MS,Right,left,58.1540899277,58.1538510323
MS,Right,left,1.29270005226,1.2924079895
MS,Right,right,3.63649201393,3.63629603386
MS,Right,right,3.63663196564,3.63651299477
MS,Right,left,5.09259700775,5.09235405922
MS,Right,right,7.05264902115,7.05240917206
MS,Right,left,8.63667917252,8.63643908501
MS,Right,right,10.5088601112,10.5085821152
MS,Right,space,12.7488470078,12.7486059666
MS,Right,left,13.9968299866,13.9965910912
MS,Right,space,15.2288811207,15.2286419868
MS,Right,right,16.572922945,16.5726850033
MS,Right,left,18.0049431324,18.0047049522
MS,Right,right,19.8129839897,19.812787056
MS,Right,right,19.8131229877,19.8130049706
MS,Right,space,21.6291151047,21.6288740635
MS,Right,left,23.997164011,23.9969251156
MS,Right,right,25.9252271652,25.9249851704
MS,Right,left,27.9652440548,27.9650511742
MS,Right,left,27.9653840065,27.9652650356
MS,Right,space,31.4614291191,31.4611799717
MS,Right,right,32.7813489437,32.7811579704
MS,Right,right,32.7814891338,32.781370163
MS,Right,left,34.5734729767,34.5732340813
MS,Right,space,36.4535710812,36.4533309937
MS,Right,right,39.2455770969,39.2453861237
MS,Right,right,39.2457170486,39.2455980778
MS,Right,left,41.4537701607,41.4535090923
MS,Right,right,42.7497091293,42.7494671345
MS,Right,left,44.525799036,44.5255610943
MS,Right,right,46.8938479424,46.8936059475
MS,Right,space,49.0779781342,49.0777380466
MS,Right,space,51.7899441719,51.7897479534
MS,Right,space,51.7900841236,51.7899651527
MS,Right,left,53.1260631084,53.1258230209
MS,Right,right,55.2140660286,55.2138741016
MS,Right,right,55.2142050266,55.2140870094
MS,Right,left,57.6542229652,57.6539831161
MS,Left,right,0.0330049991608,0.00506210327148
MS,Left,right,1.39241409302,1.3921649456
MS,Left,left,4.01641488075,4.01617193222
MS,Left,right,5.76051211357,5.76026296616
MS,Left,left,8.72857999802,8.72833895683
MS,Left,space,10.6086471081,10.6084001064
MS,Left,space,14.016644001,14.0164530277
MS,Left,space,14.0167839527,14.0166649818
MS,Left,left,15.0167160034,15.0164759159
MS,Left,right,16.7528290749,16.7525889874
MS,Left,left,20.7610650063,20.7607820034
MS,Left,right,24.6971209049,24.6968779564
MS,Left,left,26.3930459023,26.3928539753
MS,Left,left,26.3931870461,26.3930680752
MS,Left,right,27.5771579742,27.5769178867
MS,Left,left,29.6411271095,29.6409289837
MS,Left,left,29.6412699223,29.6411499977
MS,Left,right,31.8412439823,31.8409979343
MS,Left,left,33.1533238888,33.1530840397
MS,Left,space,35.9135079384,35.9132380486
MS,Left,right,37.673470974,37.6732571125
MS,Left,right,37.6736109257,37.6734919548
MS,Left,left,38.4974999428,38.4972538948
MS,Left,right,41.4256680012,41.4253950119
MS,Left,right,44.0817570686,44.0814940929
MS,Left,left,45.705755949,45.7054979801
MS,Left,right,48.081788063,48.0815720558
MS,Left,right,48.0819299221,48.0818099976
MS,Left,right,49.9378960133,49.9376249313
MS,Left,left,51.3458659649,51.3456420898
MS,Left,left,51.3460099697,51.3458878994
MS,Left,right,52.9299230576,52.9296810627
MS,Left,right,55.4260098934,55.4257669449
MS,Left,left,56.6260490417,56.6258089542
MS,Left,space,58.5940730572,58.593832016
MS,Left,left,59.5940380096,59.5938470364
MS,Left,left,59.5941779613,59.5940589905
