ParticipantID,Condition,PressedKey,TrialTime,StampedTime
RH,Left,right,15.3654789925,15.3652381897
RH,Left,left,17.4854490757,17.4852561951
RH,Left,left,17.4855899811,17.4854710102
RH,Left,space,20.6375381947,20.6373441219
RH,Left,space,20.6376810074,20.6375591755
RH,Left,left,22.3495872021,22.3493931293
RH,Left,left,22.3497281075,22.3496091366
RH,Left,space,22.9096291065,22.9093902111
RH,Left,left,23.5256011486,23.5254089832
RH,Left,left,23.5257411003,23.5256221294
RH,Left,right,23.9256410599,23.9254021645
RH,Left,space,25.5736880302,25.5734951496
RH,Left,space,25.5738279819,25.5737090111
RH,Left,left,26.0136539936,26.0134620667
RH,Left,left,26.0137941837,26.0136749744
RH,Left,right,28.581838131,28.5815961361
RH,Left,space,30.5258150101,30.5256249905
RH,Left,space,30.5259552002,30.525837183
RH,Left,left,31.5338480473,31.5336530209
RH,Left,left,31.5339901447,31.5338711739
RH,Left,right,33.9420499802,33.9418070316
RH,Left,left,37.3821341991,37.3818910122
RH,Left,space,39.7661349773,39.7659339905
RH,Left,space,39.7662761211,39.7661571503
RH,Left,right,40.7981190681,40.7979271412
RH,Left,right,40.7982599735,40.7981410027
RH,Left,left,43.3742961884,43.3740520477
RH,Left,right,46.2783770561,46.2781341076
RH,Left,left,48.8623771667,48.8621821404
RH,Left,left,48.8625171185,48.8623981476
RH,Left,space,51.9185299873,51.9182879925
RH,Left,left,54.6305952072,54.6304001808
RH,Left,left,54.6307361126,54.6306171417
RH,Left,space,55.2706401348,55.270401001
RH,Left,right,57.7427451611,57.7425010204
RH,Left,space,1.13706207275,1.13681292534
RH,Left,space,1.13720297813,1.13708400726
RH,Left,left,7.88126206398,7.88099193573
RH,Left,left,7.88142204285,7.88128399849
RH,Left,right,9.08111596107,9.08091592789
RH,Left,right,9.08125686646,9.08113789558
RH,Left,left,12.3612658978,12.3610560894
RH,Left,left,12.3614070415,12.3612880707
RH,Left,right,14.8094148636,14.8091549873
RH,Left,space,16.8814320564,16.8811790943
RH,Left,left,19.1216039658,19.1213309765
RH,Left,space,19.6415159702,19.6412708759
RH,Left,right,20.6254589558,20.625262022
RH,Left,right,20.6256000996,20.6254808903
RH,Left,left,21.2654690742,21.2652740479
RH,Left,left,21.2656099796,21.2654910088
RH,Left,space,22.2575960159,22.2573518753
RH,Left,left,24.137567997,24.1373648643
RH,Left,left,24.1377110481,24.1375908852
RH,Left,right,25.9297289848,25.9294779301
RH,Left,left,28.0898070335,28.0895578861
RH,Left,right,31.6099278927,31.6096720695
RH,Left,space,33.4899048805,33.4896919727
RH,Left,space,33.4900450706,33.4899270535
RH,Left,left,36.0659999847,36.06574893
RH,Left,space,37.3780400753,37.377794981
RH,Left,right,38.5460779667,38.5458340645
RH,Left,left,41.3941318989,41.3939290047
RH,Left,left,41.3942730427,41.3941540718
RH,Left,right,46.4663388729,46.4661250114
RH,Left,right,46.4664800167,46.4663610458
RH,Left,space,47.3543450832,47.3541018963
RH,Left,right,48.7464029789,48.7461919785
RH,Left,right,48.7465450764,48.7464249134
RH,Left,left,49.3703439236,49.3701488972
RH,Left,left,49.3704829216,49.3703649044
RH,Left,right,50.5144748688,50.5142300129
RH,Left,left,52.8664910793,52.8662850857
RH,Left,left,52.8666338921,52.8665149212
RH,Left,space,54.058465004,54.0582680702
RH,Left,space,54.0586059093,54.0584869385
RH,Right,right,0.0162279605865,0.00485396385193
RH,Right,space,0.893217086792,0.89296412468
RH,Right,right,3.24527001381,3.24501395226
RH,Right,left,5.22132992744,5.2210791111
RH,Right,space,6.47727799416,6.47708106041
RH,Right,space,6.47741794586,6.47729897499
RH,Right,left,9.54149103165,9.54123806953
RH,Right,right,10.1734521389,10.173208952
RH,Right,left,11.3414340019,11.3412380219
RH,Right,left,11.3415739536,11.3414549828
RH,Right,space,12.3254380226,12.3252429962
RH,Right,space,12.325578928,12.3254599571
RH,Right,left,17.0777230263,17.0774641037
RH,Right,right,18.9097111225,18.9094600677
RH,Right,left,22.0617439747,22.061537981
RH,Right,left,22.0618841648,22.0617649555
RH,Right,space,25.3979959488,25.3977429867
RH,Right,right,29.2060749531,29.2058551311
RH,Right,right,29.2062170506,29.206097126
RH,Right,left,31.110104084,31.1098549366
RH,Right,right,32.8460509777,32.8458521366
RH,Right,right,32.8461909294,32.8460719585
RH,Right,left,35.5901720524,35.5899670124
RH,Right,left,35.5903129578,35.5901939869
RH,Right,space,38.3342659473,38.3340620995
RH,Right,space,38.3344070911,38.3342881203
RH,Right,left,41.2944719791,41.2942011356
RH,Right,right,42.8944699764,42.8942239285
RH,Right,space,45.158427,45.158228159
RH,Right,space,45.1585681438,45.1584489346
RH,Right,left,46.0784349442,46.0782389641
RH,Right,left,46.0785751343,46.0784561634
RH,Right,space,46.8065130711,46.8062720299
RH,Right,right,51.6627600193,51.6625511646
RH,Right,right,51.6629011631,51.6627819538
RH,Right,left,53.5027699471,53.5025701523
RH,Right,left,53.5029120445,53.5027930737
RH,Right,right,54.6948080063,54.6945631504
RH,Right,left,55.6548490524,55.6546061039
RH,Right,right,56.5828390121,56.5825951099
RH,Right,left,59.3110599518,59.3107910156
